Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781876465,1,,Aggregated,0.300000,0.000000,1200,1400,1500,1600,1900,2300,2300,2300,2300,2300,2300,13,0,1200,1087.0059153838577,3.3269999985350296,2256.3755000010133,617.0
1781876466,1,,Aggregated,0.300000,0.000000,1200,1400,1500,1600,1900,2300,2300,2300,2300,2300,2300,13,0,1200,1087.0059153838577,3.3269999985350296,2256.3755000010133,617.0
1781876467,1,,Aggregated,0.300000,0.000000,1200,1400,1500,1600,1900,2300,2300,2300,2300,2300,2300,13,0,1200,1087.0059153838577,3.3269999985350296,2256.3755000010133,617.0
1781876468,1,,Aggregated,0.400000,0.000000,1200,1400,1500,1600,1900,2300,2300,2300,2300,2300,2300,14,0,1100,1074.8653785703937,3.3269999985350296,2256.3755000010133,633.5714285714286
1781876469,1,,Aggregated,0.400000,0.000000,1200,1400,1500,1600,1900,2300,2300,2300,2300,2300,2300,14,0,1100,1074.8653785703937,3.3269999985350296,2256.3755000010133,633.5714285714286
1781876470,1,,Aggregated,0.400000,0.000000,1200,1400,1500,1600,1900,2300,2300,2300,2300,2300,2300,14,0,1100,1074.8653785703937,3.3269999985350296,2256.3755000010133,633.5714285714286
1781876471,1,,Aggregated,0.400000,0.000000,1200,1400,1600,1600,1900,2300,2300,2300,2300,2300,2300,15,0,1200,1106.870686665934,3.3269999985350296,2256.3755000010133,663.6
1781876472,1,,Aggregated,0.400000,0.000000,1200,1400,1600,1600,1900,2300,2300,2300,2300,2300,2300,15,0,1200,1106.870686665934,3.3269999985350296,2256.3755000010133,663.6
1781876473,1,,Aggregated,0.400000,0.000000,1200,1400,1600,1600,1900,2300,2300,2300,2300,2300,2300,15,0,1200,1106.870686665934,3.3269999985350296,2256.3755000010133,663.6
1781876474,1,,Aggregated,0.400000,0.000000,1200,1500,1600,1600,1900,2300,2300,2300,2300,2300,2300,16,0,1200,1151.1721312494956,3.3269999985350296,2256.3755000010133,675.5625
1781876475,1,,Aggregated,0.400000,0.000000,1200,1500,1600,1600,1900,2300,2300,2300,2300,2300,2300,16,0,1200,1151.1721312494956,3.3269999985350296,2256.3755000010133,675.5625
1781876476,1,,Aggregated,0.400000,0.000000,1200,1500,1600,1600,1900,2300,2300,2300,2300,2300,2300,16,0,1200,1151.1721312494956,3.3269999985350296,2256.3755000010133,675.5625
1781876477,1,,Aggregated,0.300000,0.000000,1200,1500,1600,1600,1900,2300,2300,2300,2300,2300,2300,17,0,1200,1153.1056176463608,3.3269999985350296,2256.3755000010133,689.7647058823529
1781876478,1,,Aggregated,0.300000,0.000000,1200,1500,1600,1600,1900,2300,2300,2300,2300,2300,2300,17,0,1200,1153.1056176463608,3.3269999985350296,2256.3755000010133,689.7647058823529
1781876479,1,,Aggregated,0.300000,0.000000,1200,1500,1600,1600,1900,2300,2300,2300,2300,2300,2300,17,0,1200,1153.1056176463608,3.3269999985350296,2256.3755000010133,689.7647058823529
1781876480,1,,Aggregated,0.300000,0.000000,1200,1500,1600,1600,1900,2300,2300,2300,2300,2300,2300,17,0,1200,1153.1056176463608,3.3269999985350296,2256.3755000010133,689.7647058823529
1781876481,1,,Aggregated,0.300000,0.000000,1200,1500,1600,1800,2100,2300,2300,2300,2300,2300,2300,18,0,1200,1208.2827277768552,3.3269999985350296,2256.3755000010133,702.5
1781876482,1,,Aggregated,0.300000,0.000000,1200,1500,1600,1800,2100,2300,2300,2300,2300,2300,2300,18,0,1200,1208.2827277768552,3.3269999985350296,2256.3755000010133,702.5
1781876483,1,,Aggregated,0.300000,0.000000,1200,1500,1600,1800,2100,2300,2300,2300,2300,2300,2300,19,0,1200,1144.8677421044283,3.3269999985350296,2256.3755000010133,668.5263157894736
1781876484,1,,Aggregated,0.300000,0.000000,1200,1500,1600,1800,2100,2300,2300,2300,2300,2300,2300,19,0,1200,1144.8677421044283,3.3269999985350296,2256.3755000010133,668.5263157894736
1781876485,1,,Aggregated,0.300000,0.000000,1200,1500,1600,1800,2100,2300,2300,2300,2300,2300,2300,19,0,1200,1144.8677421044283,3.3269999985350296,2256.3755000010133,668.5263157894736
1781876486,1,,Aggregated,0.400000,0.000000,1200,1500,1600,1800,2100,2300,2300,2300,2300,2300,2300,20,0,1200,1145.0409649991343,3.3269999985350296,2256.3755000010133,673.5
1781876487,1,,Aggregated,0.400000,0.000000,1200,1500,1600,1800,2100,2300,2300,2300,2300,2300,2300,20,0,1200,1145.0409649991343,3.3269999985350296,2256.3755000010133,673.5
1781876488,1,,Aggregated,0.400000,0.000000,1200,1400,1600,1600,1900,2100,2300,2300,2300,2300,2300,21,0,1200,1142.2203809512819,3.3269999985350296,2256.3755000010133,678.8571428571429
